image_filename,absolute_time_GMT_seconds,relative_time_seconds,distance_to_centerline_meters,distance_to_centerline_NORMALIZED,downtrack_position_meters,downtrack_position_NORMALIZED,heading_error_degrees,heading_error_NORMALIZED,period_of_day,cloud_type
MWH_Runway04_morning_overcast_1_198.png,59722.007812,48.160156,-0.337597,-0.033760,296.948450,0.099580,22.033742,0.734458,0,4
MWH_Runway04_morning_overcast_1_199.png,59722.265625,48.417969,0.194261,0.019426,298.217241,0.100006,22.178682,0.739289,0,4
MWH_Runway04_morning_overcast_1_200.png,59722.535156,48.687500,0.785464,0.078546,299.651228,0.100487,21.892995,0.729767,0,4
MWH_Runway04_morning_overcast_1_201.png,59722.769531,48.921875,1.254654,0.125465,300.819751,0.100879,21.336421,0.711214,0,4
MWH_Runway04_morning_overcast_1_202.png,59723.019531,49.171875,1.735736,0.173574,302.052101,0.101292,20.564666,0.685489,0,4
MWH_Runway04_morning_overcast_1_203.png,59723.269531,49.421875,2.148774,0.214877,303.151477,0.101660,19.774211,0.659140,0,4
MWH_Runway04_morning_overcast_1_204.png,59723.519531,49.671875,2.613352,0.261335,304.453720,0.102097,18.752608,0.625087,0,4
MWH_Runway04_morning_overcast_1_205.png,59723.753906,49.906250,3.032679,0.303268,305.685024,0.102510,17.730769,0.591026,0,4
MWH_Runway04_morning_overcast_1_206.png,59724.003906,50.156250,3.411478,0.341148,306.865605,0.102906,16.716560,0.557219,0,4
MWH_Runway04_morning_overcast_1_207.png,59724.238281,50.390625,3.741442,0.374144,307.953443,0.103271,15.768436,0.525615,0,4
MWH_Runway04_morning_overcast_1_208.png,59724.492188,50.644531,4.095766,0.409577,309.215026,0.103694,14.648616,0.488287,0,4
MWH_Runway04_morning_overcast_1_209.png,59724.734375,50.886719,4.457519,0.445752,310.606950,0.104161,13.409007,0.446967,0,4
MWH_Runway04_morning_overcast_1_210.png,59724.957031,51.109375,4.720035,0.472003,311.701675,0.104528,12.435985,0.414533,0,4
MWH_Runway04_morning_overcast_1_211.png,59725.203125,51.355469,4.983054,0.498305,312.876094,0.104922,11.389644,0.379655,0,4
MWH_Runway04_morning_overcast_1_212.png,59725.464844,51.617188,5.232986,0.523299,314.115647,0.105337,10.280624,0.342687,0,4
MWH_Runway04_morning_overcast_1_213.png,59725.699219,51.851562,5.466657,0.546666,315.418056,0.105774,9.130172,0.304339,0,4
MWH_Runway04_morning_overcast_1_214.png,59725.929688,52.082031,5.661257,0.566126,316.627515,0.106180,8.066943,0.268898,0,4
MWH_Runway04_morning_overcast_1_215.png,59726.171875,52.324219,5.832260,0.583226,317.829655,0.106583,7.005058,0.233502,0,4
MWH_Runway04_morning_overcast_1_216.png,59726.402344,52.554688,5.974533,0.597453,318.984733,0.106970,5.983260,0.199442,0,4
MWH_Runway04_morning_overcast_1_217.png,59726.632812,52.785156,6.099482,0.609948,320.170650,0.107368,4.935256,0.164509,0,4
MWH_Runway04_morning_overcast_1_218.png,59726.875000,53.027344,6.197812,0.619781,321.279766,0.107740,3.959933,0.131998,0,4
MWH_Runway04_morning_overcast_1_219.png,59727.117188,53.269531,6.287476,0.628748,322.608644,0.108185,2.791877,0.093063,0,4
MWH_Runway04_morning_overcast_1_220.png,59727.378906,53.531250,6.341150,0.634115,323.786683,0.108580,1.754836,0.058495,0,4
MWH_Runway04_morning_overcast_1_221.png,59727.628906,53.781250,6.379158,0.637916,325.167439,0.109043,0.538238,0.017941,0,4
MWH_Runway04_morning_overcast_1_222.png,59727.871094,54.023438,6.390940,0.639094,326.397151,0.109456,-0.543690,-0.018123,0,4
MWH_Runway04_morning_overcast_1_223.png,59728.082031,54.234375,6.380883,0.638088,327.442905,0.109806,-1.467320,-0.048911,0,4
MWH_Runway04_morning_overcast_1_224.png,59728.328125,54.480469,6.353668,0.635367,328.546065,0.110176,-2.438542,-0.081285,0,4
MWH_Runway04_morning_overcast_1_225.png,59728.570312,54.722656,6.295088,0.629509,329.867119,0.110619,-3.605866,-0.120196,0,4
MWH_Runway04_morning_overcast_1_226.png,59728.804688,54.957031,6.226953,0.622695,330.993799,0.110997,-4.601311,-0.153377,0,4
MWH_Runway04_morning_overcast_1_227.png,59729.042969,55.195312,6.123123,0.612312,332.243913,0.111416,-5.710595,-0.190353,0,4
MWH_Runway04_morning_overcast_1_228.png,59729.277344,55.429688,6.025997,0.602600,333.236799,0.111749,-6.594716,-0.219824,0,4
MWH_Runway04_morning_overcast_1_229.png,59729.527344,55.679688,5.882945,0.588295,334.461169,0.112160,-7.683663,-0.256122,0,4
MWH_Runway04_morning_overcast_1_230.png,59729.777344,55.929688,5.693706,0.569371,335.830292,0.112619,-8.906373,-0.296879,0,4
MWH_Runway04_morning_overcast_1_231.png,59729.992188,56.144531,5.528572,0.552857,336.877743,0.112970,-9.846036,-0.328201,0,4
MWH_Runway04_morning_overcast_1_232.png,59730.222656,56.375000,5.347495,0.534749,337.947410,0.113329,-10.803868,-0.360129,0,4
MWH_Runway04_morning_overcast_1_233.png,59730.457031,56.609375,5.154041,0.515404,338.967325,0.113671,-11.716962,-0.390565,0,4
MWH_Runway04_morning_overcast_1_234.png,59730.679688,56.832031,4.900417,0.490042,340.191676,0.114082,-12.813596,-0.427120,0,4
MWH_Runway04_morning_overcast_1_235.png,59730.921875,57.074219,4.651649,0.465165,341.275268,0.114445,-13.788976,-0.459633,0,4
MWH_Runway04_morning_overcast_1_236.png,59731.175781,57.328125,4.374169,0.437417,342.405567,0.114824,-14.810658,-0.493689,0,4
MWH_Runway04_morning_overcast_1_237.png,59731.445312,57.597656,4.017887,0.401789,343.746163,0.115274,-16.027242,-0.534241,0,4
MWH_Runway04_morning_overcast_1_238.png,59731.687500,57.839844,3.682889,0.368289,344.909709,0.115664,-17.087132,-0.569571,0,4
MWH_Runway04_morning_overcast_1_239.png,59731.917969,58.070312,3.371135,0.337114,345.933674,0.116007,-18.024342,-0.600811,0,4
MWH_Runway04_morning_overcast_1_240.png,59732.175781,58.328125,3.001228,0.300123,347.072168,0.116389,-19.070538,-0.635685,0,4
MWH_Runway04_morning_overcast_1_241.png,59732.414062,58.566406,2.586256,0.258626,348.260057,0.116787,-20.160031,-0.672001,0,4
MWH_Runway04_morning_overcast_1_242.png,59732.671875,58.824219,2.170220,0.217022,349.415930,0.117175,-20.955632,-0.698521,0,4
MWH_Runway04_morning_overcast_1_243.png,59732.949219,59.101562,1.715465,0.171546,350.625753,0.117581,-21.482251,-0.716075,0,4
MWH_Runway04_morning_overcast_1_244.png,59733.179688,59.332031,1.268757,0.126876,351.790867,0.117971,-21.793996,-0.726467,0,4
MWH_Runway04_morning_overcast_1_245.png,59733.410156,59.562500,0.911827,0.091183,352.710289,0.118280,-21.959149,-0.731972,0,4
MWH_Runway04_morning_overcast_1_246.png,59733.652344,59.804688,0.433644,0.043364,353.939359,0.118692,-22.107564,-0.736919,0,4
MWH_Runway04_morning_overcast_1_247.png,59733.894531,60.046875,0.003439,0.000344,355.034579,0.119059,-22.193845,-0.739795,0,4
MWH_Runway04_morning_overcast_1_248.png,59734.132812,60.285156,-0.433598,-0.043360,356.139320,0.119430,-22.115468,-0.737182,0,4
MWH_Runway04_morning_overcast_1_249.png,59734.355469,60.507812,-0.819558,-0.081956,357.146090,0.119767,-21.757947,-0.725265,0,4
MWH_Runway04_morning_overcast_1_250.png,59734.585938,60.738281,-1.222917,-0.122292,358.217303,0.120127,-21.167531,-0.705584,0,4
MWH_Runway04_morning_overcast_1_251.png,59734.839844,60.992188,-1.620415,-0.162042,359.307147,0.120492,-20.427670,-0.680922,0,4
MWH_Runway04_morning_overcast_1_252.png,59735.070312,61.222656,-2.003837,-0.200384,360.397477,0.120858,-19.604161,-0.653472,0,4
MWH_Runway04_morning_overcast_1_253.png,59735.304688,61.457031,-2.332522,-0.233252,361.378038,0.121186,-18.822911,-0.627430,0,4
MWH_Runway04_morning_overcast_1_254.png,59735.542969,61.695312,-2.731777,-0.273178,362.644520,0.121611,-17.784795,-0.592826,0,4
MWH_Runway04_morning_overcast_1_255.png,59735.781250,61.933594,-3.055237,-0.305524,363.724994,0.121974,-16.882497,-0.562750,0,4
MWH_Runway04_morning_overcast_1_256.png,59736.000000,62.152344,-3.316809,-0.331681,364.645537,0.122282,-16.105275,-0.536842,0,4
MWH_Runway04_morning_overcast_1_257.png,59736.281250,62.433594,-3.706827,-0.370683,366.147034,0.122786,-14.833966,-0.494466,0,4
MWH_Runway04_morning_overcast_1_258.png,59736.542969,62.695312,-3.979752,-0.397975,367.270986,0.123163,-13.877133,-0.462571,0,4
MWH_Runway04_morning_overcast_1_259.png,59736.781250,62.933594,-4.264123,-0.426412,368.538179,0.123588,-12.798634,-0.426621,0,4
MWH_Runway04_morning_overcast_1_260.png,59737.019531,63.171875,-4.468646,-0.446865,369.533322,0.123921,-11.954533,-0.398484,0,4
MWH_Runway04_morning_overcast_1_261.png,59737.281250,63.433594,-4.725502,-0.472550,370.882768,0.124374,-10.812581,-0.360419,0,4
MWH_Runway04_morning_overcast_1_262.png,59737.523438,63.675781,-4.919909,-0.491991,372.024605,0.124757,-9.849511,-0.328317,0,4
MWH_Runway04_morning_overcast_1_263.png,59737.773438,63.925781,-5.101940,-0.510194,373.216194,0.125156,-8.847092,-0.294903,0,4
MWH_Runway04_morning_overcast_1_264.png,59738.003906,64.156250,-5.263623,-0.526362,374.446426,0.125569,-7.817555,-0.260585,0,4
MWH_Runway04_morning_overcast_1_265.png,59738.250000,64.402344,-5.396686,-0.539669,375.569782,0.125946,-6.874772,-0.229159,0,4
MWH_Runway04_morning_overcast_1_266.png,59738.488281,64.640625,-5.517934,-0.551793,376.790569,0.126355,-5.856919,-0.195231,0,4
MWH_Runway04_morning_overcast_1_267.png,59738.714844,64.867188,-5.606659,-0.560666,377.885644,0.126722,-4.942712,-0.164757,0,4
MWH_Runway04_morning_overcast_1_268.png,59738.941406,65.093750,-5.686576,-0.568658,379.102436,0.127130,-3.927716,-0.130924,0,4
MWH_Runway04_morning_overcast_1_269.png,59739.183594,65.335938,-5.746312,-0.574631,380.331306,0.127542,-2.904454,-0.096815,0,4
MWH_Runway04_morning_overcast_1_270.png,59739.398438,65.550781,-5.780526,-0.578053,381.417421,0.127907,-1.999772,-0.066659,0,4
MWH_Runway04_morning_overcast_1_271.png,59739.628906,65.781250,-5.797006,-0.579701,382.492224,0.128267,-1.107213,-0.036907,0,4
MWH_Runway04_morning_overcast_1_272.png,59739.867188,66.019531,-5.796612,-0.579661,383.737803,0.128685,-0.073739,-0.002458,0,4
MWH_Runway04_morning_overcast_1_273.png,59740.105469,66.257812,-5.773292,-0.577329,384.884441,0.129069,0.876846,0.029228,0,4
MWH_Runway04_morning_overcast_1_274.png,59740.351562,66.503906,-5.725705,-0.572571,386.144657,0.129492,1.922229,0.064074,0,4
MWH_Runway04_morning_overcast_1_275.png,59740.589844,66.742188,-5.660886,-0.566089,387.313865,0.129884,2.896964,0.096565,0,4
MWH_Runway04_morning_overcast_1_276.png,59740.824219,66.976562,-5.573199,-0.557320,388.511506,0.130286,3.893813,0.129794,0,4
MWH_Runway04_morning_overcast_1_277.png,59741.062500,67.214844,-5.449279,-0.544928,389.852948,0.130735,5.014785,0.167160,0,4
MWH_Runway04_morning_overcast_1_278.png,59741.316406,67.468750,-5.323769,-0.532377,390.991187,0.131117,5.963390,0.198780,0,4
MWH_Runway04_morning_overcast_1_279.png,59741.558594,67.710938,-5.150621,-0.515062,392.351130,0.131573,7.100291,0.236676,0,4
MWH_Runway04_morning_overcast_1_280.png,59741.804688,67.957031,-4.993879,-0.499388,393.432450,0.131936,7.999591,0.266653,0,4
MWH_Runway04_morning_overcast_1_281.png,59742.050781,68.203125,-4.789591,-0.478959,394.675306,0.132353,9.033576,0.301119,0,4
MWH_Runway04_morning_overcast_1_282.png,59742.277344,68.429688,-4.561781,-0.456178,395.959084,0.132783,10.115134,0.337171,0,4
MWH_Runway04_morning_overcast_1_283.png,59742.527344,68.679688,-4.328128,-0.432813,397.167722,0.133188,11.141895,0.371396,0,4
MWH_Runway04_morning_overcast_1_284.png,59742.750000,68.902344,-4.077560,-0.407756,398.325993,0.133577,12.130168,0.404339,0,4
MWH_Runway04_morning_overcast_1_285.png,59742.988281,69.140625,-3.798430,-0.379843,399.504763,0.133972,13.136001,0.437867,0,4
MWH_Runway04_morning_overcast_1_286.png,59743.226562,69.378906,-3.495051,-0.349505,400.703339,0.134374,14.159953,0.471998,0,4
MWH_Runway04_morning_overcast_1_287.png,59743.464844,69.617188,-3.196244,-0.319624,401.814493,0.134747,15.107078,0.503569,0,4
MWH_Runway04_morning_overcast_1_288.png,59743.710938,69.863281,-2.828330,-0.282833,403.090637,0.135175,16.199451,0.539982,0,4
MWH_Runway04_morning_overcast_1_289.png,59743.945312,70.097656,-2.520840,-0.252084,404.075799,0.135505,17.046405,0.568214,0,4
MWH_Runway04_morning_overcast_1_290.png,59744.187500,70.339844,-2.081969,-0.208197,405.400463,0.135949,18.188441,0.606281,0,4
MWH_Runway04_morning_overcast_1_291.png,59744.425781,70.578125,-1.723703,-0.172370,406.422066,0.136292,19.080260,0.636009,0,4
MWH_Runway04_morning_overcast_1_292.png,59744.664062,70.816406,-1.293080,-0.129308,407.577334,0.136679,20.092857,0.669762,0,4
MWH_Runway04_morning_overcast_1_293.png,59744.925781,71.078125,-0.811831,-0.081183,408.836249,0.137101,20.951328,0.698378,0,4
MWH_Runway04_morning_overcast_1_294.png,59745.156250,71.308594,-0.373405,-0.037340,409.953845,0.137476,21.423572,0.714119,0,4
MWH_Runway04_morning_overcast_1_295.png,59745.410156,71.562500,0.117683,0.011768,411.178952,0.137887,21.729898,0.724330,0,4
MWH_Runway04_morning_overcast_1_296.png,59745.628906,71.781250,0.588013,0.058801,412.345888,0.138278,21.628379,0.720946,0,4
MWH_Runway04_morning_overcast_1_297.png,59745.859375,72.011719,1.034821,0.103482,413.471904,0.138656,21.210567,0.707019,0,4
MWH_Runway04_morning_overcast_1_298.png,59746.105469,72.257812,1.483831,0.148383,414.628348,0.139044,20.578597,0.685953,0,4
MWH_Runway04_morning_overcast_1_299.png,59746.347656,72.500000,1.892799,0.189280,415.719995,0.139410,19.854354,0.661812,0,4
MWH_Runway04_morning_overcast_1_300.png,59746.597656,72.750000,2.372274,0.237227,417.061778,0.139860,18.848090,0.628270,0,4
MWH_Runway04_morning_overcast_1_301.png,59746.863281,73.015625,2.779878,0.277988,418.255820,0.140260,17.883941,0.596131,0,4
MWH_Runway04_morning_overcast_1_302.png,59747.113281,73.265625,3.210535,0.321054,419.598629,0.140710,16.756183,0.558539,0,4
MWH_Runway04_morning_overcast_1_303.png,59747.335938,73.488281,3.531465,0.353146,420.665558,0.141068,15.845107,0.528170,0,4
MWH_Runway04_morning_overcast_1_304.png,59747.601562,73.753906,3.920062,0.392006,422.033475,0.141527,14.666183,0.488873,0,4
MWH_Runway04_morning_overcast_1_305.png,59747.828125,73.980469,4.171977,0.417198,422.995581,0.141850,13.827522,0.460917,0,4
MWH_Runway04_morning_overcast_1_306.png,59748.085938,74.238281,4.531711,0.453171,424.477411,0.142347,12.532840,0.417761,0,4
MWH_Runway04_morning_overcast_1_307.png,59748.304688,74.457031,4.740335,0.474033,425.406045,0.142658,11.720683,0.390689,0,4
MWH_Runway04_morning_overcast_1_308.png,59748.554688,74.707031,5.034321,0.503432,426.845497,0.143141,10.452865,0.348429,0,4
MWH_Runway04_morning_overcast_1_309.png,59748.812500,74.964844,5.258211,0.525821,428.054340,0.143546,9.386703,0.312890,0,4
MWH_Runway04_morning_overcast_1_310.png,59749.062500,75.214844,5.486934,0.548693,429.437339,0.144010,8.169749,0.272325,0,4
MWH_Runway04_morning_overcast_1_311.png,59749.300781,75.453125,5.658665,0.565867,430.618366,0.144406,7.138587,0.237953,0,4
MWH_Runway04_morning_overcast_1_312.png,59749.527344,75.679688,5.801349,0.580135,431.792971,0.144800,6.114856,0.203829,0,4
MWH_Runway04_morning_overcast_1_313.png,59749.761719,75.914062,5.926298,0.592630,432.978888,0.145197,5.084411,0.169480,0,4
MWH_Runway04_morning_overcast_1_314.png,59750.007812,76.160156,6.037357,0.603736,434.284655,0.145635,3.955199,0.131840,0,4
MWH_Runway04_morning_overcast_1_315.png,59750.242188,76.394531,6.126686,0.612669,435.560404,0.146063,2.864963,0.095499,0,4
MWH_Runway04_morning_overcast_1_316.png,59750.484375,76.636719,6.188516,0.618852,436.847670,0.146495,1.762153,0.058738,0,4
MWH_Runway04_morning_overcast_1_317.png,59750.730469,76.882812,6.230484,0.623048,438.082217,0.146909,0.694137,0.023138,0,4
MWH_Runway04_morning_overcast_1_318.png,59751.000000,77.152344,6.246428,0.624643,439.379825,0.147344,-0.433728,-0.014458,0,4
MWH_Runway04_morning_overcast_1_319.png,59751.242188,77.394531,6.234163,0.623416,440.803834,0.147822,-1.661771,-0.055392,0,4
MWH_Runway04_morning_overcast_1_320.png,59751.484375,77.636719,6.194364,0.619436,442.051821,0.148240,-2.740155,-0.091339,0,4
MWH_Runway04_morning_overcast_1_321.png,59751.726562,77.878906,6.141929,0.614193,443.163325,0.148613,-3.702039,-0.123401,0,4
MWH_Runway04_morning_overcast_1_322.png,59751.957031,78.109375,6.050324,0.605032,444.530396,0.149071,-4.889378,-0.162979,0,4
MWH_Runway04_morning_overcast_1_323.png,59752.187500,78.339844,5.960535,0.596053,445.593455,0.149428,-5.808308,-0.193610,0,4
MWH_Runway04_morning_overcast_1_324.png,59752.421875,78.574219,5.835871,0.583587,446.819001,0.149839,-6.870946,-0.229032,0,4
MWH_Runway04_morning_overcast_1_325.png,59752.675781,78.828125,5.653164,0.565316,448.313014,0.150340,-8.174168,-0.272472,0,4
MWH_Runway04_morning_overcast_1_326.png,59752.894531,79.046875,5.497961,0.549796,449.386826,0.150700,-9.112931,-0.303764,0,4
MWH_Runway04_morning_overcast_1_327.png,59753.160156,79.312500,5.289831,0.528983,450.675078,0.151132,-10.236100,-0.341203,0,4
MWH_Runway04_morning_overcast_1_328.png,59753.398438,79.550781,5.040386,0.504039,452.061094,0.151597,-11.448209,-0.381607,0,4
MWH_Runway04_morning_overcast_1_329.png,59753.648438,79.800781,4.775467,0.477547,453.361480,0.152033,-12.594479,-0.419816,0,4
MWH_Runway04_morning_overcast_1_330.png,59753.871094,80.023438,4.525560,0.452556,454.446659,0.152397,-13.561261,-0.452042,0,4
MWH_Runway04_morning_overcast_1_331.png,59754.125000,80.277344,4.213448,0.421345,455.732408,0.152828,-14.713025,-0.490434,0,4
MWH_Runway04_morning_overcast_1_332.png,59754.367188,80.519531,3.868797,0.386880,457.050098,0.153270,-15.897649,-0.529922,0,4
MWH_Runway04_morning_overcast_1_333.png,59754.617188,80.769531,3.538354,0.353835,458.207297,0.153658,-16.943150,-0.564772,0,4
MWH_Runway04_morning_overcast_1_334.png,59754.859375,81.011719,3.157730,0.315773,459.467918,0.154080,-18.086720,-0.602891,0,4
MWH_Runway04_morning_overcast_1_335.png,59755.097656,81.250000,2.737081,0.273708,460.757511,0.154513,-19.265050,-0.642168,0,4
MWH_Runway04_morning_overcast_1_336.png,59755.324219,81.476562,2.342196,0.234220,461.897311,0.154895,-20.302464,-0.676749,0,4
MWH_Runway04_morning_overcast_1_337.png,59755.562500,81.714844,1.936727,0.193673,462.998263,0.155264,-21.092053,-0.703068,0,4
MWH_Runway04_morning_overcast_1_338.png,59755.789062,81.941406,1.496366,0.149637,464.167931,0.155657,-21.674535,-0.722484,0,4
MWH_Runway04_morning_overcast_1_339.png,59756.035156,82.187500,1.054941,0.105494,465.305584,0.156038,-22.063504,-0.735450,0,4
MWH_Runway04_morning_overcast_1_340.png,59756.312500,82.464844,0.453469,0.045347,466.840437,0.156553,-22.409734,-0.746991,0,4
MWH_Runway04_morning_overcast_1_341.png,59756.558594,82.710938,-0.035374,-0.003537,468.064261,0.156963,-22.591443,-0.753048,0,4
MWH_Runway04_morning_overcast_1_342.png,59756.792969,82.945312,-0.473065,-0.047306,469.156513,0.157329,-22.529790,-0.750993,0,4
MWH_Runway04_morning_overcast_1_343.png,59757.015625,83.167969,-0.880418,-0.088042,470.186394,0.157675,-22.218053,-0.740602,0,4
MWH_Runway04_morning_overcast_1_344.png,59757.277344,83.429688,-1.382834,-0.138283,471.489428,0.158112,-21.579091,-0.719303,0,4
MWH_Runway04_morning_overcast_1_345.png,59757.554688,83.707031,-1.959572,-0.195957,473.030013,0.158628,-20.603040,-0.686768,0,4
MWH_Runway04_morning_overcast_1_346.png,59757.785156,83.937500,-2.370399,-0.237040,474.192028,0.159018,-19.775601,-0.659187,0,4
MWH_Runway04_morning_overcast_1_347.png,59758.019531,84.171875,-2.763082,-0.276308,475.362257,0.159411,-18.887029,-0.629568,0,4
MWH_Runway04_morning_overcast_1_348.png,59758.289062,84.441406,-3.188604,-0.318860,476.698838,0.159859,-17.832379,-0.594413,0,4
MWH_Runway04_morning_overcast_1_349.png,59758.527344,84.679688,-3.582315,-0.358232,478.024592,0.160303,-16.767690,-0.558923,0,4
MWH_Runway04_morning_overcast_1_350.png,59758.785156,84.937500,-3.919666,-0.391967,479.224915,0.160706,-15.793675,-0.526456,0,4
MWH_Runway04_morning_overcast_1_351.png,59759.042969,85.195312,-4.276265,-0.427627,480.606151,0.161169,-14.668240,-0.488941,0,4
MWH_Runway04_morning_overcast_1_352.png,59759.285156,85.437500,-4.569353,-0.456935,481.811795,0.161573,-13.681950,-0.456065,0,4
MWH_Runway04_morning_overcast_1_353.png,59759.527344,85.679688,-4.889084,-0.488908,483.255552,0.162058,-12.505048,-0.416835,0,4
MWH_Runway04_morning_overcast_1_354.png,59759.761719,85.914062,-5.113846,-0.511385,484.365989,0.162430,-11.599911,-0.386664,0,4
MWH_Runway04_morning_overcast_1_355.png,59760.000000,86.152344,-5.360694,-0.536069,485.708191,0.162880,-10.509190,-0.350306,0,4
MWH_Runway04_morning_overcast_1_356.png,59760.257812,86.410156,-5.587195,-0.558720,487.089037,0.163343,-9.389901,-0.312997,0,4
MWH_Runway04_morning_overcast_1_357.png,59760.503906,86.656250,-5.776770,-0.577677,488.405031,0.163784,-8.324384,-0.277479,0,4
